Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Profit,Profit_Margin,Year,Month,Month_Name
1038,2023-02-09,Alice,East,5529.35,16,Furniture,3899.7,4228.18,New,0.27,Cash,Retail,East-Alice,5255.680000000008,95.05059365024835,2023,2,February
1083,2023-01-25,David,East,757.99,34,Clothing,1167.91,1547.26,New,0.11,Bank Transfer,Online,East-David,12897.899999999998,1701.5923692924705,2023,1,January
1008,2023-09-18,Charlie,South,7688.5,32,Food,921.32,1236.1,New,0.12,Credit Card,Online,South-Charlie,10072.959999999995,131.01333159914154,2023,9,September
1065,2023-08-14,Bob,West,5878.76,26,Clothing,4337.85,4612.49,Returning,0.01,Cash,Retail,West-Bob,7140.639999999985,121.46507086528426,2023,8,August
1086,2023-05-04,Bob,West,7841.4,25,Food,2248.71,2626.02,New,0.08,Bank Transfer,Online,West-Bob,9432.749999999998,120.29420766699823,2023,5,May
1017,2023-02-07,Charlie,West,7542.3,2,Food,728.41,1094.92,New,0.24,Cash,Retail,West-Charlie,733.0200000000002,9.718786046696634,2023,2,February
1071,2023-11-24,Alice,West,8049.72,12,Food,4317.95,4636.59,New,0.18,Credit Card,Retail,West-Alice,3823.680000000004,47.50078263591782,2023,11,November
1089,2023-09-08,Bob,West,5228.28,40,Furniture,4089.66,4275.96,New,0.23,Credit Card,Online,West-Bob,7452.000000000007,142.53253460028935,2023,9,September
1045,2023-06-25,Eve,South,1489.21,9,Clothing,4920.34,5129.19,Returning,0.13,Credit Card,Online,South-Eve,1879.649999999995,126.21792762605644,2023,6,June
1004,2023-03-31,Charlie,East,6744.46,12,Clothing,4553.23,5038.74,New,0.09,Credit Card,Retail,East-Charlie,5826.120000000003,86.38378758269755,2023,3,March
1036,2023-02-06,Charlie,East,6242.69,26,Electronics,4266.36,4331.43,Returning,0.14,Credit Card,Retail,East-Charlie,1691.820000000016,27.100817115698778,2023,2,February
1070,2023-11-12,Bob,South,7448.31,9,Electronics,310.24,451.81,Returning,0.1,Cash,Retail,South-Bob,1274.1299999999999,17.1062965961406,2023,11,November
1031,2023-06-25,Alice,West,1781.82,10,Electronics,566.86,818.14,Returning,0.25,Credit Card,Retail,West-Alice,2512.7999999999997,141.02434589352458,2023,6,June
1019,2023-10-11,Eve,South,2030.25,32,Electronics,2866.47,3286.47,New,0.09,Credit Card,Online,South-Eve,13440.0,661.987439970447,2023,10,October
1061,2023-03-22,Alice,East,8915.05,34,Clothing,2680.82,2771.02,New,0.2,Bank Transfer,Online,East-Alice,3066.799999999994,34.400255747303646,2023,3,March
1054,2023-04-24,David,North,7524.78,48,Food,2316.92,2462.63,New,0.04,Credit Card,Online,North-David,6994.080000000002,92.94730211381598,2023,4,April
1039,2023-02-09,David,South,9091.46,20,Food,2014.11,2056.35,Returning,0.21,Bank Transfer,Retail,South-David,844.8000000000002,9.29223689044444,2023,2,February
1091,2023-10-28,Bob,West,7611.28,39,Furniture,2184.49,2540.42,Returning,0.27,Bank Transfer,Online,West-Bob,13881.270000000011,182.3776027159691,2023,10,October
1074,2023-08-12,Bob,East,6011.84,2,Food,2868.02,2994.74,Returning,0.18,Bank Transfer,Online,East-Bob,253.4399999999996,4.215681056049389,2023,8,August
1090,2023-11-14,Bob,East,6575.91,1,Clothing,60.28,260.73,Returning,0.17,Cash,Online,East-Bob,200.45000000000002,3.0482473148203066,2023,11,November
1019,2023-12-15,David,East,8902.37,36,Clothing,1340.51,1567.92,New,0.29,Cash,Online,East-David,8186.760000000003,91.96157877059706,2023,12,December
1039,2023-04-25,Alice,East,5830.19,24,Clothing,2615.48,3062.22,New,0.19,Bank Transfer,Retail,East-Alice,10721.759999999995,183.90069620372572,2023,4,April
1067,2023-07-05,Alice,West,6360.67,27,Furniture,3624.97,3836.52,New,0.08,Cash,Online,West-Alice,5711.850000000005,89.79950225369348,2023,7,July
1045,2023-11-19,Bob,North,1649.12,2,Electronics,912.08,993.24,Returning,0.09,Credit Card,Online,North-Bob,162.31999999999994,9.842825264383425,2023,11,November
1013,2023-02-25,Eve,East,4791.82,31,Food,2757.06,3023.97,Returning,0.21,Cash,Online,East-Eve,8274.209999999995,172.67363966092205,2023,2,February
1092,2023-02-09,Alice,South,7192.33,14,Clothing,3586.58,4068.43,New,0.22,Credit Card,Online,South-Alice,6745.899999999999,93.79297112340505,2023,2,February
1058,2023-12-20,David,North,2782.33,2,Clothing,2250.91,2558.68,New,0.09,Credit Card,Retail,North-David,615.54,22.123184525200102,2023,12,December
1020,2023-02-09,Charlie,East,2102.32,29,Electronics,184.05,675.91,Returning,0.1,Cash,Retail,East-Charlie,14263.939999999999,678.4856729708131,2023,2,February
1092,2023-12-13,Charlie,North,3206.89,15,Clothing,2273.88,2696.02,New,0.3,Cash,Online,North-Charlie,6332.0999999999985,197.4529840437308,2023,12,December
1072,2023-08-25,Charlie,South,2490.86,12,Food,1517.4,1545.02,New,0.03,Bank Transfer,Retail,South-Charlie,331.4399999999987,13.30624764137682,2023,8,August
1061,2023-10-16,Eve,East,2227.64,37,Furniture,4651.77,4984.39,Returning,0.12,Cash,Retail,East-Eve,12306.939999999995,552.4653893806897,2023,10,October
1039,2023-09-19,Bob,South,4306.02,28,Clothing,666.84,817.36,Returning,0.02,Cash,Retail,South-Bob,4214.5599999999995,97.87599686020964,2023,9,September
1001,2023-08-04,David,West,9087.6,20,Food,3279.76,3563.97,Returning,0.25,Cash,Retail,West-David,5684.199999999992,62.54896782428795,2023,8,August
1003,2023-05-27,Eve,East,5119.89,39,Clothing,310.96,457.84,New,0.03,Credit Card,Online,East-Eve,5728.32,111.88365375037353,2023,5,May
1077,2023-12-02,David,East,1960.41,24,Electronics,2258.54,2439.49,Returning,0.2,Credit Card,Retail,East-David,4342.799999999996,221.5250891395165,2023,12,December
1092,2023-06-17,David,East,862.02,21,Clothing,2792.2,3254.55,New,0.02,Credit Card,Retail,East-David,9709.350000000008,1126.3485765991516,2023,6,June
1062,2023-04-02,Bob,East,6991.95,10,Clothing,1524.88,1636.14,New,0.2,Bank Transfer,Online,East-Bob,1112.6,15.912585187251052,2023,4,April
1063,2023-12-19,Charlie,West,3889.71,46,Furniture,2302.62,2740.93,Returning,0.25,Bank Transfer,Online,West-Charlie,20162.26,518.3486686668157,2023,12,December
1025,2023-02-28,Bob,East,8236.13,14,Electronics,859.59,884.51,New,0.12,Bank Transfer,Online,East-Bob,348.8799999999994,4.235970049040016,2023,2,February
1056,2023-02-28,Eve,North,6629.16,37,Electronics,1555.41,1609.94,Returning,0.16,Credit Card,Online,North-Eve,2017.609999999999,30.435379444756183,2023,2,February
1033,2023-10-31,Eve,East,7982.79,18,Furniture,3124.48,3553.27,Returning,0.12,Cash,Retail,East-Eve,7718.219999999999,96.68574520938168,2023,10,October
1038,2023-06-18,Eve,West,2792.27,24,Clothing,1543.91,1862.88,New,0.09,Bank Transfer,Online,West-Eve,7655.280000000001,274.15973383662754,2023,6,June
1006,2023-09-26,Bob,East,6954.35,14,Food,4503.73,4879.88,New,0.24,Bank Transfer,Retail,East-Bob,5266.100000000008,75.72382753240788,2023,9,September
1058,2023-12-29,David,North,2714.21,34,Electronics,3160.61,3273.22,Returning,0.08,Credit Card,Retail,North-David,3828.739999999989,141.0627770143058,2023,12,December
1044,2023-02-14,David,West,9396.78,12,Electronics,2221.31,2494.48,Returning,0.22,Bank Transfer,Online,West-David,3278.040000000001,34.884715828187964,2023,2,February
1045,2023-12-11,Alice,West,6400.11,22,Clothing,241.85,613.09,Returning,0.06,Cash,Online,West-Alice,8167.280000000001,127.61155667636963,2023,12,December
1032,2023-06-30,Eve,North,3312.67,6,Clothing,2522.76,2840.14,Returning,0.07,Credit Card,Retail,North-Eve,1904.279999999998,57.484747952557846,2023,6,June
1045,2023-06-19,David,North,2768.17,36,Electronics,3835.64,4076.77,Returning,0.1,Credit Card,Retail,North-David,8680.680000000004,313.58912205536524,2023,6,June
1061,2023-12-22,Alice,North,1990.17,45,Clothing,1364.51,1844.8,Returning,0.18,Cash,Online,North-Alice,21613.05,1085.990141545697,2023,12,December
1047,2023-07-10,David,North,6976.95,36,Food,4043.53,4384.85,New,0.14,Cash,Online,North-David,12287.520000000006,176.11592458022497,2023,7,July
1021,2023-06-04,Eve,North,2265.28,22,Electronics,1296.44,1751.24,New,0.22,Cash,Online,North-Eve,10005.599999999999,441.69374205396235,2023,6,June
1080,2023-07-07,Charlie,West,5993.5,14,Food,4127.54,4495.13,New,0.06,Bank Transfer,Retail,West-Charlie,5146.260000000002,85.86401935430052,2023,7,July
1085,2023-01-07,Eve,West,2719.89,16,Food,472.08,842.46,New,0.0,Cash,Retail,West-Eve,5926.080000000001,217.87939953454006,2023,1,January
1075,2023-05-13,Bob,East,6653.49,36,Clothing,4337.61,4386.82,Returning,0.23,Credit Card,Online,East-Bob,1771.5600000000013,26.62602634106313,2023,5,May
1036,2023-08-23,David,East,8167.9,25,Food,2520.97,2707.11,New,0.25,Cash,Retail,East-David,4653.500000000008,56.973028563033445,2023,8,August
1099,2023-02-14,David,South,7802.45,32,Clothing,1517.86,1948.46,New,0.02,Credit Card,Online,South-David,13779.200000000004,176.6009394485066,2023,2,February
1019,2023-11-10,Bob,East,7632.43,33,Furniture,1362.31,1486.29,Returning,0.18,Credit Card,Retail,East-Bob,4091.3400000000006,53.60468422245602,2023,11,November
1020,2023-09-06,Bob,East,1958.45,45,Clothing,2188.45,2255.05,New,0.11,Bank Transfer,Retail,East-Bob,2997.0000000000164,153.02918124026738,2023,9,September
1057,2023-01-31,Charlie,North,975.01,36,Food,4995.3,5165.09,Returning,0.24,Cash,Online,North-Charlie,6112.439999999999,626.9104932257104,2023,1,January
1018,2023-01-23,David,North,7019.59,20,Furniture,1140.62,1258.63,Returning,0.26,Bank Transfer,Online,North-David,2360.2000000000044,33.62304636025757,2023,1,January
1047,2023-06-09,David,East,3746.64,18,Clothing,560.92,1024.31,Returning,0.26,Cash,Online,East-David,8341.02,222.62667349945553,2023,6,June
1049,2023-12-29,Charlie,South,4380.23,38,Food,2945.92,3381.22,Returning,0.23,Cash,Retail,South-Charlie,16541.39999999999,377.6377039561848,2023,12,December
1014,2023-06-07,Alice,North,408.38,3,Electronics,2468.29,2723.13,Returning,0.08,Cash,Retail,North-Alice,764.5200000000004,187.2079925559529,2023,6,June
1015,2023-02-08,Charlie,East,2669.81,23,Electronics,2644.77,2684.83,New,0.24,Cash,Online,East-Charlie,921.3799999999987,34.511070076147696,2023,2,February
1031,2023-03-23,Eve,East,433.4,32,Clothing,3351.33,3711.47,New,0.16,Cash,Retail,East-Eve,11524.479999999996,2659.0862944162427,2023,3,March
1001,2023-12-22,David,West,8803.94,45,Clothing,1372.36,1687.83,New,0.02,Credit Card,Online,West-David,14196.150000000001,161.24769137454368,2023,12,December
1054,2023-09-15,Bob,South,2509.63,16,Electronics,4557.79,5043.36,Returning,0.14,Credit Card,Retail,South-Bob,7769.119999999995,309.5723273948747,2023,9,September
1003,2023-07-25,Eve,West,5617.64,5,Food,2206.58,2490.47,New,0.28,Cash,Online,West-Eve,1419.4499999999994,25.267728085103343,2023,7,July
1016,2023-03-18,David,South,485.9,4,Food,688.98,863.81,New,0.27,Credit Card,Retail,South-David,699.3199999999997,143.92261782259718,2023,3,March
1087,2023-01-12,Charlie,North,6701.79,21,Food,3724.38,3988.7,New,0.03,Bank Transfer,Retail,North-Charlie,5550.719999999994,82.82443944080602,2023,1,January
1057,2023-10-22,Eve,South,3297.97,40,Clothing,3233.37,3723.21,New,0.22,Bank Transfer,Retail,South-Eve,19593.600000000006,594.1109227797708,2023,10,October
1075,2023-08-12,David,East,8989.4,14,Furniture,1612.93,1964.15,Returning,0.24,Bank Transfer,Retail,East-David,4917.08,54.69864507086124,2023,8,August
1012,2023-01-13,Alice,East,8892.37,39,Furniture,3126.52,3465.79,New,0.08,Cash,Online,East-Alice,13231.529999999999,148.7964400941481,2023,1,January
1074,2023-02-15,Alice,South,3320.38,31,Furniture,1138.32,1266.25,Returning,0.14,Cash,Retail,South-Alice,3965.8300000000017,119.439040109867,2023,2,February
1096,2023-06-04,Bob,South,9019.51,14,Furniture,2251.95,2626.32,Returning,0.21,Credit Card,Online,South-Bob,5241.180000000005,58.10936514289584,2023,6,June
1016,2023-04-23,David,South,9961.96,6,Furniture,4502.09,4879.72,New,0.13,Credit Card,Online,South-David,2265.7800000000007,22.744319390963234,2023,4,April
1072,2023-08-21,Alice,West,8271.62,12,Clothing,710.99,876.46,Returning,0.03,Credit Card,Online,West-Alice,1985.6400000000003,24.005454796037537,2023,8,August
1076,2023-01-17,Charlie,South,8464.23,16,Clothing,1964.15,2211.17,Returning,0.21,Bank Transfer,Online,South-Charlie,3952.3199999999997,46.6943833048015,2023,1,January
1024,2023-12-26,David,North,2565.19,17,Furniture,4114.66,4269.02,Returning,0.27,Bank Transfer,Retail,North-David,2624.12000000001,102.29729571688686,2023,12,December
1028,2023-08-11,Charlie,West,5809.35,45,Clothing,4848.98,4985.75,Returning,0.2,Bank Transfer,Online,West-Charlie,6154.65000000002,105.94386635337894,2023,8,August
1008,2023-12-20,Charlie,West,765.83,23,Clothing,2296.93,2319.62,Returning,0.23,Bank Transfer,Retail,West-Charlie,521.8700000000013,68.14436624316117,2023,12,December
1092,2023-07-07,Alice,South,1039.69,14,Furniture,2559.65,2709.4,Returning,0.11,Credit Card,Retail,South-Alice,2096.5,201.64664467293133,2023,7,July
1036,2023-12-10,David,North,9989.04,7,Food,2882.25,3163.7,Returning,0.05,Cash,Retail,North-David,1970.1499999999987,19.723116535723136,2023,12,December
1090,2023-12-31,Eve,West,3333.73,46,Clothing,4665.12,4675.9,New,0.19,Cash,Retail,West-Eve,495.8799999999883,14.874629919039284,2023,12,December
1008,2023-06-12,Alice,East,7507.02,32,Food,4298.12,4446.9,New,0.1,Bank Transfer,Online,East-Alice,4760.959999999992,63.42010544796726,2023,6,June
1058,2023-11-22,Alice,West,8085.98,15,Clothing,894.48,1336.37,Returning,0.26,Cash,Retail,West-Alice,6628.3499999999985,81.97336624626821,2023,11,November
1060,2023-03-15,David,South,8594.43,44,Clothing,2211.95,2512.84,Returning,0.04,Cash,Online,South-David,13239.160000000014,154.04349095867923,2023,3,March
1050,2023-08-21,David,North,9976.52,17,Furniture,2346.8,2654.65,New,0.13,Cash,Retail,North-David,5233.449999999999,52.45767061059367,2023,8,August
1028,2023-08-12,Charlie,South,2490.82,41,Clothing,3956.03,4163.68,New,0.12,Bank Transfer,Retail,South-Charlie,8513.650000000003,341.80109361575717,2023,8,August
1092,2023-11-15,David,East,499.47,47,Electronics,3034.32,3375.79,New,0.28,Credit Card,Online,East-David,16049.089999999991,3213.2240174585045,2023,11,November
1041,2023-03-01,Charlie,East,4170.8,44,Electronics,3288.39,3391.46,New,0.05,Credit Card,Retail,East-Charlie,4535.080000000007,108.73405581663008,2023,3,March
1100,2023-12-01,Alice,East,1387.8,34,Furniture,4991.09,5402.28,Returning,0.0,Cash,Retail,East-Alice,13980.459999999986,1007.3829082000278,2023,12,December
1064,2023-08-10,Bob,South,322.02,5,Food,421.05,488.23,Returning,0.07,Credit Card,Retail,South-Bob,335.90000000000003,104.31029128625553,2023,8,August
1027,2023-02-06,Eve,West,3668.23,45,Food,1153.9,1485.34,New,0.25,Credit Card,Retail,West-Eve,14914.799999999992,406.59391586678015,2023,2,February
1063,2023-10-05,Alice,South,7859.01,27,Food,2069.08,2246.24,New,0.06,Bank Transfer,Retail,South-Alice,4783.319999999996,60.864154645432386,2023,10,October
1017,2023-07-15,David,North,5705.19,23,Electronics,1771.52,2147.8,New,0.07,Bank Transfer,Online,North-David,8654.440000000004,151.69415917787146,2023,7,July
1073,2023-12-18,Eve,West,3196.5,40,Food,157.15,436.53,New,0.04,Cash,Retail,West-Eve,11175.2,349.60738307523854,2023,12,December
1033,2023-08-30,Bob,East,6577.99,14,Food,504.3,735.95,Returning,0.21,Cash,Retail,East-Bob,3243.1000000000004,49.302294469891265,2023,8,August
1084,2023-11-20,Bob,South,2396.98,15,Furniture,3420.72,3513.74,New,0.02,Cash,Online,South-Bob,1395.2999999999997,58.210748525227565,2023,11,November
1077,2023-08-07,Charlie,East,242.38,43,Food,4402.66,4724.7,New,0.1,Bank Transfer,Retail,East-Charlie,13847.719999999998,5713.227163957421,2023,8,August
1092,2023-07-11,Eve,East,7667.1,33,Electronics,2595.42,3083.06,New,0.08,Credit Card,Online,East-Eve,16092.119999999995,209.8853543060609,2023,7,July
1029,2023-01-17,Charlie,North,6275.06,31,Electronics,2719.0,3133.55,Returning,0.17,Bank Transfer,Retail,North-Charlie,12851.050000000007,204.7956513563218,2023,1,January
1013,2023-01-12,Alice,West,7646.8,35,Electronics,1312.71,1352.11,Returning,0.22,Bank Transfer,Retail,West-Alice,1378.9999999999952,18.033687294031427,2023,1,January
1046,2023-07-12,Eve,North,485.49,17,Furniture,3850.99,4045.34,Returning,0.16,Credit Card,Online,North-Eve,3303.950000000006,680.5392490061599,2023,7,July
1035,2023-01-22,Alice,North,8387.48,28,Furniture,3771.38,4234.92,New,0.28,Credit Card,Retail,North-Alice,12979.119999999999,154.74397554450204,2023,1,January
1006,2023-04-30,Charlie,North,6233.31,19,Clothing,2962.41,3218.9,New,0.29,Cash,Retail,North-Charlie,4873.310000000005,78.18173650917417,2023,4,April
1082,2023-07-29,Eve,East,5677.61,46,Food,1102.69,1437.12,New,0.11,Credit Card,Online,East-Eve,15383.779999999992,270.9552082654496,2023,7,July
1069,2023-11-02,Charlie,North,6283.68,23,Furniture,530.24,987.41,Returning,0.23,Credit Card,Online,North-Charlie,10514.91,167.3368153693377,2023,11,November
1047,2023-09-27,Eve,North,8657.89,32,Electronics,367.98,806.14,Returning,0.22,Credit Card,Retail,North-Eve,14021.119999999999,161.94615547206075,2023,9,September
1025,2023-07-11,Charlie,West,5910.67,40,Electronics,2983.85,3239.74,New,0.27,Credit Card,Online,West-Charlie,10235.599999999995,173.17156938215118,2023,7,July
1066,2023-06-24,Bob,West,5851.41,13,Furniture,4133.92,4358.37,New,0.13,Cash,Retail,West-Bob,2917.8499999999976,49.86575885128538,2023,6,June
1010,2023-10-12,Charlie,North,9907.72,20,Furniture,4298.74,4475.19,Returning,0.16,Cash,Online,North-Charlie,3528.9999999999964,35.618689264533074,2023,10,October
1056,2023-07-23,Bob,West,7591.63,35,Furniture,2344.93,2707.25,New,0.12,Credit Card,Retail,West-Bob,12681.200000000006,167.04186057539692,2023,7,July
1030,2023-06-13,Charlie,West,4478.71,5,Clothing,3932.14,4082.76,New,0.26,Credit Card,Online,West-Charlie,753.1000000000017,16.81510970792933,2023,6,June
1005,2023-09-08,Eve,North,7103.23,9,Electronics,4737.06,4869.5,New,0.07,Cash,Online,North-Eve,1191.9599999999964,16.78053505236345,2023,9,September
1033,2023-08-15,Eve,East,3953.38,29,Clothing,1412.09,1596.65,Returning,0.07,Cash,Online,East-Eve,5352.240000000005,135.38389934688811,2023,8,August
1065,2023-01-07,Eve,North,2365.87,6,Clothing,2019.9,2116.74,New,0.11,Credit Card,Online,North-Eve,581.0399999999981,24.559253044334564,2023,1,January
1018,2023-01-29,David,West,6008.83,25,Food,4660.82,5011.43,New,0.07,Bank Transfer,Online,West-David,8765.250000000015,145.87282382760063,2023,1,January
1096,2023-02-02,Alice,East,9289.0,31,Electronics,1724.24,2036.2,New,0.17,Cash,Online,East-Alice,9670.760000000002,104.10980729895579,2023,2,February
1049,2023-05-14,Eve,South,9298.48,22,Electronics,4573.69,4820.3,New,0.04,Cash,Online,South-Eve,5425.420000000013,58.347385809293705,2023,5,May
1011,2023-03-20,Bob,East,3484.86,2,Furniture,4906.17,5107.43,Returning,0.1,Cash,Online,East-Bob,402.52000000000044,11.550535746055807,2023,3,March
1085,2023-02-27,Eve,West,5324.01,45,Furniture,3325.96,3781.4,Returning,0.27,Credit Card,Online,West-Eve,20494.800000000003,384.95044149053064,2023,2,February
1026,2023-01-26,David,East,2195.2,5,Food,4093.61,4117.88,Returning,0.12,Credit Card,Retail,East-David,121.34999999999991,5.527970116618072,2023,1,January
1063,2023-08-14,Bob,North,9956.75,27,Clothing,3760.25,4147.11,New,0.22,Cash,Online,North-Bob,10445.21999999999,104.90591809576408,2023,8,August
1089,2023-10-12,David,South,9813.07,25,Furniture,3512.69,3964.63,Returning,0.03,Credit Card,Retail,South-David,11298.500000000002,115.13726081644178,2023,10,October
1086,2023-01-04,Bob,South,6530.14,8,Furniture,1569.31,1798.02,New,0.07,Credit Card,Online,South-Bob,1829.6800000000003,28.019001124018782,2023,1,January
1059,2023-04-09,Charlie,South,8063.7,1,Electronics,332.62,612.46,Returning,0.24,Cash,Retail,South-Charlie,279.84000000000003,3.4703672011607583,2023,4,April
1027,2023-02-08,Alice,West,7179.49,20,Electronics,1748.11,2220.9,New,0.23,Credit Card,Retail,West-Alice,9455.800000000003,131.7057339727474,2023,2,February
1049,2023-09-28,Alice,West,5972.27,44,Furniture,3351.33,3465.35,Returning,0.12,Bank Transfer,Online,West-Alice,5016.879999999999,84.00290006982267,2023,9,September
1077,2023-10-12,David,South,628.15,23,Electronics,557.52,822.39,Returning,0.29,Credit Card,Online,South-David,6092.01,969.8336384621509,2023,10,October
1033,2023-06-06,Alice,East,4602.17,32,Food,108.99,351.6,Returning,0.27,Credit Card,Retail,East-Alice,7763.52,168.69259501496035,2023,6,June
1098,2023-03-16,David,South,6780.38,11,Furniture,741.48,878.09,New,0.29,Cash,Retail,South-David,1502.71,22.162622153920577,2023,3,March
1099,2023-10-15,David,East,6807.56,39,Electronics,3592.89,4004.0,New,0.13,Cash,Online,East-David,16033.290000000005,235.52183161073873,2023,10,October
1001,2023-05-10,David,East,3793.91,47,Food,4865.33,5316.13,New,0.06,Bank Transfer,Online,East-David,21187.60000000001,558.4634321847385,2023,5,May
1021,2023-06-24,Alice,West,9422.75,24,Electronics,4916.17,5309.32,Returning,0.19,Credit Card,Online,West-Alice,9435.599999999991,100.13637207821486,2023,6,June
1055,2023-03-25,David,East,1756.83,11,Electronics,2495.2,2600.93,New,0.21,Bank Transfer,Retail,East-David,1163.0300000000002,66.20048610281019,2023,3,March
1006,2023-01-22,Alice,South,5053.56,29,Electronics,4353.29,4405.8,New,0.04,Bank Transfer,Online,South-Alice,1522.7900000000063,30.13301514180115,2023,1,January
1092,2023-01-27,David,West,6939.75,26,Furniture,3697.29,4003.96,New,0.24,Cash,Online,West-David,7973.420000000002,114.8949169638676,2023,1,January
1081,2023-07-14,Eve,North,7001.64,16,Clothing,2530.15,2568.13,New,0.01,Credit Card,Online,North-Eve,607.6800000000003,8.679109465782306,2023,7,July
1069,2023-12-03,David,North,6521.53,35,Electronics,2885.16,3224.84,New,0.14,Cash,Online,North-David,11888.80000000001,182.30077911165034,2023,12,December
1095,2023-08-24,Bob,West,2825.35,20,Food,729.27,999.18,New,0.1,Bank Transfer,Online,West-Bob,5398.199999999999,191.0630541348859,2023,8,August
1005,2023-04-02,David,South,1646.45,46,Furniture,4691.42,5026.19,Returning,0.22,Bank Transfer,Retail,South-David,15399.419999999978,935.3105165659435,2023,4,April
1003,2023-01-21,Charlie,North,6395.81,3,Furniture,1792.05,2091.23,Returning,0.09,Cash,Retail,North-Charlie,897.5400000000002,14.033249893289515,2023,1,January
1053,2023-10-30,David,North,6033.09,1,Food,2258.44,2475.56,New,0.25,Cash,Online,North-David,217.1199999999999,3.598819178895059,2023,10,October
1023,2023-12-23,Bob,East,1875.62,47,Electronics,3374.72,3483.15,Returning,0.18,Cash,Online,East-Bob,5096.210000000014,271.7080218807655,2023,12,December
1053,2023-03-25,Bob,East,7080.88,1,Clothing,1702.82,1862.61,Returning,0.24,Cash,Retail,East-Bob,159.78999999999996,2.256640417575216,2023,3,March
1037,2023-09-19,Alice,South,4606.2,17,Electronics,1308.58,1575.59,New,0.3,Cash,Online,South-Alice,4539.17,98.5447874603795,2023,9,September
1074,2023-05-27,Eve,West,6710.83,2,Food,3173.69,3503.11,New,0.2,Bank Transfer,Retail,West-Eve,658.8400000000001,9.817563550261296,2023,5,May
1074,2023-09-14,David,South,8389.93,29,Furniture,173.67,565.62,Returning,0.3,Cash,Online,South-David,11366.550000000001,135.47848432585255,2023,9,September
1083,2023-02-27,Alice,West,1780.31,20,Clothing,3617.59,4003.5,New,0.01,Credit Card,Retail,West-Alice,7718.199999999997,433.5312389415325,2023,2,February
1017,2023-01-15,Eve,North,289.53,6,Furniture,2594.42,3081.04,Returning,0.1,Bank Transfer,Retail,North-Eve,2919.7199999999993,1008.4343591337683,2023,1,January
1085,2023-06-11,David,East,7813.12,8,Food,3048.48,3198.54,Returning,0.03,Bank Transfer,Online,East-David,1200.4799999999996,15.364924639580599,2023,6,June
1078,2023-06-12,Charlie,South,6136.0,29,Electronics,3177.81,3222.65,Returning,0.08,Credit Card,Retail,South-Charlie,1300.3600000000042,21.19230769230776,2023,6,June
1073,2023-11-16,David,South,7026.43,48,Clothing,2658.9,2838.27,New,0.25,Credit Card,Online,South-David,8609.759999999995,122.53391836252541,2023,11,November
1001,2023-10-08,Bob,West,8397.73,33,Furniture,2933.54,3307.75,Returning,0.01,Bank Transfer,Retail,West-Bob,12348.93,147.05081015941215,2023,10,October
1051,2023-10-07,Bob,West,8047.83,3,Furniture,3434.75,3659.42,New,0.16,Cash,Online,West-Bob,674.0100000000002,8.375052653945229,2023,10,October
1045,2023-01-12,Charlie,South,9613.11,35,Furniture,3777.94,4188.66,New,0.17,Bank Transfer,Online,South-Charlie,14375.199999999993,149.53745458025543,2023,1,January
1077,2023-10-01,Alice,West,5405.76,5,Electronics,3650.89,3930.06,New,0.17,Bank Transfer,Online,West-Alice,1395.8500000000004,25.82153110755935,2023,10,October
1004,2023-09-28,Eve,South,4936.11,27,Clothing,4354.6,4820.2,New,0.14,Credit Card,Retail,South-Eve,12571.199999999986,254.67827904969678,2023,9,September
1062,2023-07-27,David,South,4078.68,44,Electronics,987.74,1462.19,New,0.24,Bank Transfer,Online,South-David,20875.800000000003,511.8273559092649,2023,7,July
1065,2023-01-27,Bob,South,1621.54,12,Electronics,2035.68,2079.64,Returning,0.04,Cash,Online,South-Bob,527.5199999999977,32.53203744588464,2023,1,January
1032,2023-03-13,Alice,North,5768.81,20,Electronics,4741.59,4975.23,New,0.09,Credit Card,Online,North-Alice,4672.799999999988,81.00110768078665,2023,3,March
1034,2023-03-01,Charlie,West,2842.42,45,Food,2013.12,2321.87,New,0.18,Bank Transfer,Retail,West-Charlie,13893.75,488.8000365885407,2023,3,March
1092,2023-05-25,Bob,East,9220.94,20,Food,668.11,803.49,New,0.21,Bank Transfer,Online,East-Bob,2707.6,29.36360067411782,2023,5,May
1095,2023-04-03,Charlie,East,5873.59,9,Food,2650.95,2860.42,New,0.12,Cash,Retail,East-Charlie,1885.2300000000023,32.09672449047349,2023,4,April
1072,2023-11-05,David,West,5969.12,39,Clothing,591.98,934.04,New,0.26,Bank Transfer,Retail,West-David,13340.339999999998,223.48922454231106,2023,11,November
1039,2023-01-08,Eve,South,3613.75,4,Electronics,1054.12,1175.22,Returning,0.12,Bank Transfer,Retail,South-Eve,484.40000000000055,13.404358353510911,2023,1,January
1026,2023-03-20,Bob,East,614.69,19,Electronics,4991.68,5296.65,New,0.12,Bank Transfer,Online,East-Bob,5794.429999999988,942.6589012347666,2023,3,March
1034,2023-01-27,Bob,East,414.26,38,Food,2729.75,3081.5,New,0.01,Bank Transfer,Online,East-Bob,13366.5,3226.5968232510986,2023,1,January
1054,2023-06-23,David,West,4291.02,27,Electronics,1456.09,1510.43,Returning,0.17,Cash,Retail,West-David,1467.180000000004,34.1918704643652,2023,6,June
